,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length
282,2019-06-28 17:02:18,20,3773,453,Hats off to all the delivery people right now in Bombay ensuring we don’t die hungry. Guys pls tip them heavy today. Offer them water. Hug them if need be. Or just say a big thank you. @swiggy_in @ZomatoIN,6,False,navdhad,1144652252172316672,20218522,[],205
283,2019-06-28 17:02:16,0,10,42,"What an amazing experience with @swiggy_in and @SwiggyCares . The number wasn't reachable and still the delivery guy waited, asked for alternative number, called and delivered. Unlike my last time horrible, terrible experience with @ZomatoIN @zomatocare",0,False,AjeyDinakar,1144652243464888322,2279023790,"['swiggy_in', 'SwiggyCares']",253
284,2019-06-28 17:02:10,0,167,210,@SwiggyCares @swiggy_in @SwiggyCares am I to expect response ?,0,False,Vaibhavdang009,1144652219913949185,272392677,"['SwiggyCares', 'swiggy_in', 'SwiggyCares']",62
285,2019-06-28 17:02:04,2,12,79,@PandiyanDr @BCCI @swiggy_in by that logic blue tshirt design was inspired from  @HarpicIndia,0,False,tegrazero,1144652192722214912,1054997073194553351,"['PandiyanDr', 'BCCI', 'swiggy_in', 'HarpicIndia']",93
286,2019-06-28 17:01:32,0,167,1518,"@SwiggyCares thank you so much for turning down my faith in you and also for hanging me for about one and half in hour waiting for the order that I have paid for. I guess from now on I must ""remember you guys, when in hungry!"" https://t.co/EQa7Y5VRgI",0,False,NomulaRohit,1144652059410485249,602457790,['SwiggyCares'],250
287,2019-06-28 17:01:23,0,13,20,So just found a dead baby cockroach in a food box from my ChaiPoint order delivered by Swiggy! #deadcockroach #Swiggy #ChaiPoint @ChaiPoint_cares @swiggy_in https://t.co/aGk285kgFB,0,False,dipannita1991,1144652022051852288,795527984601931776,[],180
288,2019-06-28 17:01:15,0,174,296,@SwiggyCares @swiggy_in now status changed to arriving in 52 mins. Take a bow u guys,0,False,purplenteous,1144651989059375110,3380705533,"['SwiggyCares', 'swiggy_in']",84
290,2019-06-28 16:59:33,2,0,77,"@gollum77 @swiggy_in Appreciate the delivery guy's dedication to work, but I notice there is no number plate in front of his bike, that's a violation",0,False,Agnostic_life,1144651561374646272,947868380064706560,"['gollum77', 'swiggy_in']",149
292,2019-06-28 16:57:25,0,47,169,@swiggy_in @SwiggyCares place order at 9.28 no update yet. Can't wait at the same time can't cancel. No customer care support. Order no 44812733811.,0,False,Dokaniasaurabh,1144651026542149633,18711909,"['swiggy_in', 'SwiggyCares']",148
294,2019-06-28 16:57:04,0,130,181,@swiggy_in I’m asking the executive a question but he is giving me the unexpected answer. Pathetic service. Late delivery plus no proper response https://t.co/qAvqJgOxCk,0,False,AadityaSangave,1144650936163266560,402149160,['swiggy_in'],169
295,2019-06-28 16:57:02,0,219586,14959,@vissred @swiggy_in @WeAreSwiggy Hi! Kindly share the Paytm order/transaction details via DM so that we can check the same and proceed further. Thanks!  https://t.co/5m1Urzybmc,0,False,Paytmcare,1144650928114397184,2475273985,"['vissred', 'swiggy_in', 'WeAreSwiggy']",176
296,2019-06-28 16:56:50,0,2,42,"@swiggy_in 44813507682 order placed at 9:25 now it is 10:26 and still food is being prepared...????
Why so late?",0,False,tarunkg1880,1144650877082525697,3241422523,['swiggy_in'],112
302,2019-06-28 16:56:12,1,271,1311,@shreyaskolkur30 @PandiyanDr @Ulavappa10 @BCCI @swiggy_in Ya to apply oly he asked to turn around,0,False,prasannacri,1144650719191896065,125341742,"['shreyaskolkur30', 'PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",97
303,2019-06-28 16:56:04,0,30,261,"What's the use of freaking SWIGGY if y'all are gonna not serve during the rains? Is this gonna happen everytime it rains in Mumbai? Btw, I renewed my SUPER today...to be disappointed again! @SwiggyCares @swiggy_in https://t.co/IfyUMv5jFT",0,False,mandz_bae,1144650685012684803,841661644237393920,[],237
304,2019-06-28 16:56:01,1,5,64,"@SwiggyCares are you moron? You sent a non veg thali to a pure vegetarian family. This is insane, not even replying to my conversation. This is not acceptable. @ZeeNews https://t.co/tgGCOynCev",0,False,agrawalsumit,1144650671502663681,98586647,['SwiggyCares'],192
305,2019-06-28 16:55:42,33,271,1311,@PandiyanDr @Ulavappa10 @BCCI @swiggy_in Nailed it bro🤣😂,0,False,prasannacri,1144650591819317248,125341742,"['PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",56
306,2019-06-28 16:55:09,0,174,296,"@SwiggyCares @swiggy_in order status unchanged for past one hr no response from customer care and delivery guy phone switched off
Pathetic https://t.co/74RvPXcmV2",0,False,purplenteous,1144650456049696770,3380705533,"['SwiggyCares', 'swiggy_in']",162
307,2019-06-28 16:54:49,0,239,1307,@SwiggyCares rit now I have place ordered food quality is bad n,0,False,amaturetratior,1144650368883683328,2781455768,['SwiggyCares'],63
310,2019-06-28 16:53:25,0,45,156,@swiggy_in and your chat support sucks. Delayed response. Unsatisfactory answers.. there are many other food delivery services. Why should I choose your service..,0,False,keerttik,1144650018336337920,1028670003229257730,['swiggy_in'],162
311,2019-06-28 16:53:15,0,55,518,@PandiyanDr @BCCI @swiggy_in Log chutiose hi pareshan hai,0,False,Nitin_DK_93,1144649976863027200,3297998526,"['PandiyanDr', 'BCCI', 'swiggy_in']",57
312,2019-06-28 16:53:15,0,24,166,@swiggy_in pls hv Ur systems in plc. Do not mix match restaurants nos. Restaurant ID - 10596,0,False,shubhang_gupta,1144649976837885952,1723553245,['swiggy_in'],92
313,2019-06-28 16:52:33,0,30,102,"@vjravikumar @PandiyanDr @BCCI @swiggy_in At least the cow has water to drink. In TN, they drink human piss 😂😂",0,False,Narrativebuild1,1144649801843089408,1059138397451796482,"['vjravikumar', 'PandiyanDr', 'BCCI', 'swiggy_in']",110
314,2019-06-28 16:51:40,0,45,156,@swiggy_in  been facing issues almost every day with your service.. after a hectic day a person comes home.. orders food.. and waits for 2 hours and doesn't get the food.. and it's my routine now days.. feels like i am stuck after paying for swiggy super. Waste of time and money.,0,False,keerttik,1144649576449576960,1028670003229257730,['swiggy_in'],280
316,2019-06-28 16:51:32,0,823,1491,Yo @SwiggyCares u have a DM.,0,False,breezingwinds,1144649546040872961,76999527,['SwiggyCares'],28
318,2019-06-28 16:51:06,0,10,198,@SwiggyCares @swiggy_in..see the errors..they have accidentally marjked as delivered https://t.co/RZIHmA70Px,0,False,NIndiaan,1144649435948838912,4773696386,"['SwiggyCares', 'swiggy_in']",108
319,2019-06-28 16:50:57,0,7077,540,#TeamSwiggy #Swiggy @SwiggyCares bro check out. https://t.co/ZNr7HfVsvm,0,False,MicroGod,1144649395368894464,113566200,['SwiggyCares'],71
320,2019-06-28 16:50:42,3,10,76,@PandiyanDr @Ulavappa10 @BCCI @swiggy_in He said to apply... Not to lick😂,0,False,shreyaskolkur30,1144649333129695232,811100219664277504,"['PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",73
321,2019-06-28 16:50:17,1,49,723,@PandiyanDr @Ulavappa10 @BCCI @swiggy_in 🤣🤣🤣🤣🤣🤣🔥,0,False,_Abhijeet__,1144649231174553600,756794214,"['PandiyanDr', 'Ulavappa10', 'BCCI', 'swiggy_in']",48
323,2019-06-28 16:49:54,0,317,495,"@skodithala @swiggy_in @fssaiindia Ah yes, TBC &amp; Homely are their ‘Cloud Kitchens’. The latter has an fssai license but the former doesn’t on the app",0,False,Chittaranjan,1144649132209950722,9522372,"['skodithala', 'swiggy_in', 'fssaiindia']",153
324,2019-06-28 16:49:49,0,30,102,@PandiyanDr @BCCI @swiggy_in Your IQ is lower than rahul gandhi 😂😂,0,False,Narrativebuild1,1144649113692061697,1059138397451796482,"['PandiyanDr', 'BCCI', 'swiggy_in']",66
325,2019-06-28 16:48:23,0,16,40,@swiggy_in what a worst service by you guyz. Now a days you are not respecting your customers.,0,False,Adi_gupta003,1144648749735481344,233076102,['swiggy_in'],94
326,2019-06-28 16:48:22,0,549,459,@SwiggyCares Sure. #CustomerService,0,False,gollum77,1144648749068648448,41937049,['SwiggyCares'],35
327,2019-06-28 16:48:22,0,10,108,@SwiggyCares Really it’s too frustrating that for y refund am waiting for past 1 days . No one called me yet from Swiggy side . It’s too frustrating,0,False,pankajgeit14,1144648746623311872,929967226161020928,['SwiggyCares'],148
329,2019-06-28 16:47:23,0,0,32,@SwiggyCares Looks like you guys are of to sleep as i have no response fir the msg sent in dm. Its been over an hour. Its doesn't take a restaurant 1 hr to make a burger. Stop taking ur Customers as a joke,0,False,iamVipulVivek,1144648500065361921,889263614821113856,['SwiggyCares'],205
330,2019-06-28 16:47:03,0,156,313,@Rakshitkhiladi @BCCI @swiggy_in Rice bag rizospoon disouza of singh is called what you a know as could've been done ultimately for the black hole university vice chancellor,0,False,PandiyanDr,1144648416682627073,837748604416688128,"['BCCI', 'swiggy_in']",173
331,2019-06-28 16:46:49,1,638,520,"No response even 😂 wasted 30 mins of customer. That too when @tbc_india is owned by @swiggy_in 

Now waiting for my order from @ZomatoIN 👍🏼",1,False,jatinsapra,1144648356003631104,67990625,"['tbc_india', 'swiggy_in', 'ZomatoIN']",139
333,2019-06-28 16:45:35,0,29,945,@SwiggyCares Madam it has not been resolved. Ask your personnel who has spoken with me over the call!,0,False,Ruby92646475,1144648048368209920,1095210114124922880,['SwiggyCares'],101
334,2019-06-28 16:45:30,0,156,313,@Narrativebuild1 @BCCI @swiggy_in It's not rain there dude its heavenly cow piss... Stop ur blasphemy...,0,False,PandiyanDr,1144648027564457985,837748604416688128,"['Narrativebuild1', 'BCCI', 'swiggy_in']",104
335,2019-06-28 16:45:28,0,44,55,@Narrativebuild1 @PandiyanDr @BCCI @swiggy_in Why ya? How did you do this. https://t.co/jmpfgAeUyy,0,False,vjravikumar,1144648015791022080,141538170,"['Narrativebuild1', 'PandiyanDr', 'BCCI', 'swiggy_in']",98
336,2019-06-28 16:44:46,0,10,198,@swiggy_in @SwiggyCares..can u please look into this..,0,False,NIndiaan,1144647842046234624,4773696386,"['swiggy_in', 'SwiggyCares']",54
337,2019-06-28 16:44:38,0,6,13,"@SwiggyCares Since you have a saffron logo , are you ideologically aligned with the BJP🤗
I am bored and want something to outrage over",0,False,aditya_kumarMU,1144647808953094144,3186881371,['SwiggyCares'],134
338,2019-06-28 16:44:34,0,45,308,@SwiggyCares @swiggy_in @SwiggyCares,0,False,wildthings666,1144647791865663489,816081493281964032,"['SwiggyCares', 'swiggy_in', 'SwiggyCares']",36
339,2019-06-28 16:44:06,0,45,308,@SwiggyCares Worst service. You should shut shop,0,False,wildthings666,1144647671417753600,816081493281964032,['SwiggyCares'],48
340,2019-06-28 16:43:43,0,11,21,@SwiggyCares I ordered food from nearby place 65 minutes ago and still waiting for delivery executive to be assigned. Pathetic service by swiggy,0,False,panand1992,1144647575535902721,239720678,['SwiggyCares'],144
341,2019-06-28 16:43:06,0,167,210,@SwiggyCares Thanks for the assurance. Appreciate it. Though it does not deny the fact that what you did delivered 50 minutes later is of no use for I already had myself instead. For that it would only make sense to refund the amount paid,0,False,Vaibhavdang009,1144647420409552897,272392677,['SwiggyCares'],238
342,2019-06-28 16:42:59,0,156,313,@Rakshitkhiladi @BCCI @swiggy_in Yuvraj holding world cup of western sports da dei 😂😂😂,0,False,PandiyanDr,1144647392764895232,837748604416688128,"['Rakshitkhiladi', 'BCCI', 'swiggy_in']",86
343,2019-06-28 16:42:57,0,10,35,@SwiggyCares Swiggy cares..?? No one cares,0,False,ravilthakur111,1144647382727946240,2825819659,['SwiggyCares'],42
346,2019-06-28 16:41:25,1,725,1338,@iamkash_kr @Zomato @swiggy_in @dominos_india @Starbucks @dunkindonuts @listenshahid @hussain_imtiyaz They will come soon. Am confident 😊,0,False,sambane,1144646999616020480,52357668,"['iamkash_kr', 'Zomato', 'swiggy_in', 'dominos_india', 'Starbucks', 'dunkindonuts', 'listenshahid', 'hussain_imtiyaz']",137
347,2019-06-28 16:41:08,0,64,101,@SwiggyCares thanks Aravind got it :),0,False,Farhan_89,1144646928547794945,105712881,['SwiggyCares'],37
348,2019-06-28 16:40:39,0,45,308,@SwiggyCares Refund with inconvenience fees of 1000₹,0,False,wildthings666,1144646807009419265,816081493281964032,['SwiggyCares'],52
350,2019-06-28 16:39:54,0,7,424,@swiggy_in lack of customer service and serving non tasty food where u think customer deserves this. and wrong promotion is going on https://t.co/Mw1me3cn5f,0,False,jaspreet751,1144646614557970433,371630771,['swiggy_in'],156
352,2019-06-28 16:37:50,3,44,55,"@Narrativebuild1 @PandiyanDr @BCCI @swiggy_in Ooh, your experience speaking like you drunk go-mutra",0,False,vjravikumar,1144646094535610368,141538170,"['Narrativebuild1', 'PandiyanDr', 'BCCI', 'swiggy_in']",99
353,2019-06-28 16:37:45,0,57,148,@swiggy_in @SwiggyCares manu's café in pashan pune is showing as unserviceable. Can you get it back online now?,0,False,amarlungare,1144646074470023168,50616028,"['swiggy_in', 'SwiggyCares']",111
354,2019-06-28 16:36:40,0,167,210,@SwiggyCares Ofcourse you do. You know you are at fault and refusing to do what is right.,0,False,Vaibhavdang009,1144645803270500353,272392677,['SwiggyCares'],89
355,2019-06-28 16:36:31,0,92,252,@iamkash_kr @Zomato @swiggy_in @dominos_india @Starbucks @dunkindonuts @listenshahid @hussain_imtiyaz It’s because of 370. They can’t have manpower of their choice like other places. Frequent disruptions in business &amp; off course terrorism.,0,False,_SharmaSanjay,1144645763877593088,751203406308573184,"['iamkash_kr', 'Zomato', 'swiggy_in', 'dominos_india', 'Starbucks', 'dunkindonuts', 'listenshahid', 'hussain_imtiyaz']",243
356,2019-06-28 16:36:07,0,1011,1005,@PandiyanDr @BCCI @swiggy_in Bhag bsdk. @sslickers of western cultures,0,False,Rakshithkhiladi,1144645665273700357,954003898473172993,"['PandiyanDr', 'BCCI', 'swiggy_in']",70
357,2019-06-28 16:35:29,0,38,261,"@SwiggyCares 
Very sad experiences .. I have ordered food from a very nearby place at 9:00 pm initial delivery time was 9:30, then it became 9:58 and then it became 10:05!! https://t.co/LY6lvt5g4X",0,False,rajulapudip,1144645506515124224,2174158819,['SwiggyCares'],196
358,2019-06-28 16:35:28,0,10137,1206,@gulati_0110 @SwiggyCares So.. Complain? I don't see what your point is,0,False,RootKanal,1144645499909107712,23923212,"['gulati_0110', 'SwiggyCares']",71
359,2019-06-28 16:35:24,0,6,482,Was promised this on 22nd still haven't received it how many days more will u take???? @SwiggyCares @swiggy_in https://t.co/pFisBjfwTy,0,False,SouravGuptaMBBS,1144645485371613184,1144311749962686464,"['SwiggyCares', 'swiggy_in']",134
360,2019-06-28 16:35:23,0,188,1441,@BCCI Not less than a delivery guy T-shirt 😉@swiggy_in @ZomatoIN,0,False,safiuddinnehal,1144645480187432961,546825552,"['BCCI', 'swiggy_in', 'ZomatoIN']",64
361,2019-06-28 16:35:14,0,86,320,Match ke baad swiggy delivery @swiggy_in https://t.co/NFk9ZQOSbW,0,False,2WeirdSam,1144645440693927936,4695557670,['swiggy_in'],64
362,2019-06-28 16:33:19,0,0,32,@SwiggyCares Have sent a dm with order information.,0,False,iamVipulVivek,1144644958525120512,889263614821113856,['SwiggyCares'],51
363,2019-06-28 16:33:15,0,64,101,"@SwiggyCares @swiggy_in how do I schedule my order ??I want to pre order for tomorrow..

I see no options in app, kindly assist",0,False,Farhan_89,1144644942104420352,105712881,"['SwiggyCares', 'swiggy_in']",127
366,2019-06-28 16:32:37,1,156,313,@Ulavappa10 @Sapien66992427 @BCCI @swiggy_in How chweet of u 😍😍,0,False,PandiyanDr,1144644781529636864,837748604416688128,"['Ulavappa10', 'Sapien66992427', 'BCCI', 'swiggy_in']",63
367,2019-06-28 16:32:29,1,638,520,@SwiggyCares order 44813584669 not confirmed by the @tbc_india in 20 mins. Wth is going on?,1,False,jatinsapra,1144644748592013314,67990625,"['SwiggyCares', 'tbc_india']",91
368,2019-06-28 16:32:03,0,30,102,@PandiyanDr @BCCI @swiggy_in Good. Now drink your own piss because there is no water.,0,False,Narrativebuild1,1144644640198389762,1059138397451796482,"['PandiyanDr', 'BCCI', 'swiggy_in']",85
